exac_id,name
amnhp_1002134,"Utermehle, Lillian"
amnhp_1002135,"Uyehara, Maria E."
amnhp_1002136,"Vail, R. W. G. (Robert William Glenroie), 1890-1966"
amnhp_1002137,"Vaillant, George Clapp, 1901-1945"
amnhp_1002138,"Vallone, Peter F."
amnhp_1002139,"Van Couvering, John A."
amnhp_1002140,"Van Deusen, Hobart M."
amnhp_1002141,Van Dyck
amnhp_1002142,"Van Gelder, Richard G. (Richard George), 1928-1994"
amnhp_1002143,"Van Hise, Charles Richard, 1857-1918"
amnhp_1002144,"Van Ingen, W. B."
amnhp_1002145,"Van Name, Willard Gibbs, 1872-1959"
amnhp_1002146,"Van Vleck, Ernest Alan"
amnhp_1002147,"an Valkenburgh, Peter, 1870-1955"
amnhp_1002148,"Vanderbilt, Cornelius, 1843-1899"
amnhp_1002149,"Vanderbilt, William K. (William Kissam), 1878-1944"
amnhp_1002150,"Vaughan, Thomas Wayland, 1870-1952"
amnhp_1002151,"Vaurie, Charles"
amnhp_1002152,"Vaurie, Patricia"
amnhp_1002153,"Vaux, Calvert, 1824-1895"
amnhp_1002154,"Vedder, Elihu, 1836-1923"
amnhp_1002155,"Vernay, Arthur Stannard, 1877-1960"
amnhp_1002156,"Verrill, A. E. (Addison Emery), 1839-1926"
amnhp_1002157,"Villard, Henry"
amnhp_1002158,"Viola, Herman J."
amnhp_1002159,"Vokes, Harold Ernest, 1908-1998"
amnhp_1002160,"Volk, Ernest, 1845-1919"
amnhp_1002161,"Volk, Leonard Wells, 1828-1895"
amnhp_1002162,"Frisch, Karl von, 1886-1982"
amnhp_1002163,"Von Hagen, Victor Wolfgang, 1908-1985"
amnhp_1002164,"Heine-Geldern, Robert, 1885-1968"
amnhp_1002165,"Humboldt, Alexander von, 1769-1859"
amnhp_1002166,"Koenigswald, G. H. R. von (Gustav Heinrich Ralph), 1902-1982"
amnhp_1002167,"Lengerke, Justus von"
amnhp_1002168,"Mueller, Ferdinand von, 1825-1896"
amnhp_1002169,"Walde-Waldegg, Hermann"
amnhp_1002170,"Vonnoh, Bessie Potter, 1872-1955"
amnhp_1002171,"Vonnoh, Robert William, 1858-1933"
amnhp_1002172,"Vroman, Leo, 1915-2014"
amnhp_1002173,"Vuilleumier, François, 1938-"
amnhp_1002174,"Vuilleumier, Francois (Dr.)"
amnhp_1002175,"Wachsmuth, Charles, 1829-1896"
amnhp_1002176,"Wagley, Charles, 1913-"
amnhp_1002177,"Walcott, Charles D. (Charles Doolittle), 1850-1927"
amnhp_1002178,"Walcott, Mary Vaux, 1860-1940"
amnhp_1002179,"Walden, B. H. (Benjamin Hovey)"
amnhp_1002180,"Wallace, Alfred Russel, 1823-1913"
amnhp_1002181,"Wallace, Minik, 1890 or 1891-1918"
amnhp_1002182,"Walsh, Henry C. (Henry Collins), 1863-1927"
amnhp_1002183,"Walters, Vladimir, 1927-"
amnhp_1002184,"Warburg, Frederick (Felix) M."
amnhp_1002185,"Ward, Adrian L."
amnhp_1002186,"Ward, Charles H. (Charles Howell), 1862-1943"
amnhp_1002187,"Ward, Henry A. (Henry Augustus), 1834-1906"
amnhp_1002188,"Ward, Henry L. (Henry Levi), 1863-1943"
amnhp_1002189,"Ward, Jean"
amnhp_1002190,"Wardwell, Allen"
amnhp_1002191,"Warner, Langdon, 1881-1955"
amnhp_1002192,"Warren, Edward Royal, 1860-1942"
amnhp_1002193,"Washburn, Margaret Floy, 1871-1939"
amnhp_1002194,"Wasson, Valentina Pavlovna, 1901-1959"
amnhp_1002195,"Watson, Frank E."
amnhp_1002196,"Watson, James D., 1928-"
amnhp_1002197,"Watson, John B. (John Broadus), 1878-1958"
amnhp_1002198,"Watson, Thomas J., 1914-1993"
amnhp_1002199,"Wayne, Arthur Trezevant, 1863-1930"
amnhp_1002200,"Weathers, Curtis L."
amnhp_1002201,"Weaver, Charles A."
amnhp_1002202,"Weaver, Robert W., 1917-2012"
amnhp_1002203,"Webb, J. Watson (James Watson), 1884-1960"
amnhp_1002204,"Webb, Walter Freeman, 1869-"
amnhp_1002205,"Wäber, Johann, 1750-1793"
amnhp_1002206,"Weber, Julius"
amnhp_1002207,"Weber, Neal A. (Neal Albert)"
amnhp_1002208,"Weber, Walter A. (Walter Alois), 1906-1979"
amnhp_1002209,"Webster, James D."
amnhp_1002210,"Wedepohl, Theodor, 1863-1931"
amnhp_1002211,"Weidenreich, Franz, 1873-1948"
amnhp_1002212,"Weiler, Wilhelm, 1890-"
amnhp_1002213,"Weindorf, Ernestine"
amnhp_1002214,"Weitzner, Bella"
amnhp_1002215,"Wellcome, Henry S. (Henry Solomon), Sir, 1853-1936"
amnhp_1002216,"Wellman, Walter, 1858-1934"
amnhp_1002217,"Wells, Carveth"
amnhp_1002218,"Werntz, Carl N., 1874-1944"
amnhp_1002219,"Westermarck, Edward, 1862-1939"
amnhp_1002220,"Wetherill, Richard, 1858-1910"
amnhp_1002221,"Wetmore, Alexander, 1886-1978"
amnhp_1002222,"Weyer, Edward Moffat, 1904-1998"
amnhp_1002223,"Wheeler, E. P. (Everett Pepperrell), 1900-"
amnhp_1002224,"Wheeler, Ward"
amnhp_1002225,"Wheeler, William Morton, 1865-1937"
amnhp_1002226,"Whelan, Sidney S., Jr."
amnhp_1002227,"Whitaker, George O."
amnhp_1002230,"White, Alexander M."
amnhp_1002231,"White, Elizabeth, 1878-1972"
amnhp_1002232,"White, David, 1862-1935"
amnhp_1002233,"White, Edith Grace, 1890-1975"
amnhp_1002234,"White, Gilbert, 1720-1793"
amnhp_1002235,"White, I. C. (Israel Charles), 1848-1927"
amnhp_1002236,"White, Leslie A., 1900-1975"
amnhp_1002237,"White, Maynard P."
amnhp_1002238,"White-Finley, Marcia"
amnhp_1002239,"Whitehead, Alfred North, 1861-1947"
amnhp_1002240,"Whitfield, R. P. (Robert Parr), 1828-1910"
amnhp_1002241,"Whitlock, Herbert P."
amnhp_1002242,"Whitman, Georgia M., 1910-"
amnhp_1002243,"Whitnall, Harold Orville, 1877-1945"
amnhp_1002244,"Whitney, Harry Payne, 1872-1930"
amnhp_1002245,"Whitney, J. D. (Josiah Dwight), 1819-1896"
amnhp_1002247,"Widforss, Gunnar, 1879-1934"
amnhp_1002248,"Wiedemer, Jean E."
amnhp_1002249,"Wilczek, Johann Nepomuk, Graf von"
amnhp_1002250,"Wiley, E. O."
amnhp_1002251,"Wiley, Farida A. (Farida Anna)"
amnhp_1002252,"Wiley, Grace Olive, 1883-1948"
amnhp_1002253,"Wiley, John P."
amnhp_1002254,"Wilkins, George H. (George Hubert), Sir, 1888-1958"
amnhp_1002255,"Williams, Leonard Worcester, 1875-1912"
amnhp_1002256,"Williams, Luther A."
amnhp_1002257,"Williams, Willie"
amnhp_1002258,"Williams, Roswell C."
amnhp_1002259,"Williamson, James"
amnhp_1002260,"Williamson, J. E. (John Ernest), 1881-1966"
amnhp_1002261,"Williamson, Laila"
amnhp_1002262,"Willis, Bailey, 1857-1949"
amnhp_1002263,"Wilson, Dennis J."
amnhp_1002264,"Wilson, Edmund B. (Edmund Beecher), 1856-1939"
amnhp_1002265,"Wilson, Edward O."
amnhp_1002266,"Wilson, F. N. (Frederick N.), 1876-1961"
amnhp_1002267,"Wilson, H. V. (Henry Van Peters), 1863-1939"
amnhp_1002268,"Wilson, James Perry, 1889-1976 "
amnhp_1002269,"Wimmer, Helmut K."
amnhp_1002270,"Winchell, Alexander Newton, 1874-1958"
amnhp_1002271,"Winchester, Helen"
amnhp_1002272,"Wingert, Paul S. (Paul Stover), 1900-1974"
amnhp_1002273,"Winkin, Cora"
amnhp_1002274,"Winogradow, Alexander"
amnhp_1002275,"Winser, John H."
amnhp_1002276,"Winslow, C.-E. A. (Charles-Edward Amory), 1877-1957"
amnhp_1002277,"Winston, Judith E."
amnhp_1002280,"Wissler, Clark, 1870-1947"
amnhp_1002281,"Wissler, Stanley G."
amnhp_1002282,"Witteborg, Lothar P., 1927-"
amnhp_1002283,"Wodinsky, Jerome"
amnhp_1002284,"Wolf, Joseph, 1820-1899"
amnhp_1002285,"Wolfe, John David, 1792-1872"
amnhp_1002286,"Wolff, John Eliot, 1857-1940"
amnhp_1002287,"Wood, Elvira"
amnhp_1002288,"Wood, Frank"
amnhp_1002289,"Wood, Horace Elmer, 1901-1975"
amnhp_1002290,"Wood, Joseph, Jr."
amnhp_1002291,"Wood, Leonard, 1860-1927"
amnhp_1002292,"Wood, Robert B."
amnhp_1002293,"Wood, Thomas Waterman, 1823-1903"
amnhp_1002294,"Woodlock, Ethelyn Hurd, 1907-"
amnhp_1002295,"Woodruff, Lorande Loss, 1879-1947"
amnhp_1002296,"Woods, Frederick Adams, 1873-1939"
amnhp_1002297,"Woodward, Anthony, d. 1915"
amnhp_1002298,"Woodward, Arthur Smith, 1864-1944"
amnhp_1002299,"Woolley, Leonard, 1880-1960"
amnhp_1002300,"Woolf, Paul J."
amnhp_1002301,"Workman, William Hunter, 1847-1937"
amnhp_1002303,"Worsley, Frank Arthur, 1872-1943"
amnhp_1002304,"Wortman, J. L. (Jacob Lawson), 1856-1926"
amnhp_1002305,"Wright, F. E. (Frederic Eugene), 1877-1953"
amnhp_1002306,"Wright, Paul M."
amnhp_1002307,"Wright, Richardson Little, 1887-1961"
amnhp_1002308,"Wunder, Charles"
amnhp_1002309,"Wygodzinsky, Pedro W."
amnhp_1002310,"Yard, Robert Sterling, 1861-1945"
amnhp_1002311,"Yerkes, Robert M. (Robert Mearns), 1876-1956"
amnhp_1002312,"Yoshinaga, Lucienne"
amnhp_1002313,"Young, J. McKenzie"
amnhp_1002314,"Young, Mahonri, 1877-1957"
amnhp_1002315,"Younghusband, Francis Edward, Sir, 1863-1942"
amnhp_1002316,"Zahl, Paul A. (Paul Arthur), 1910-1985"
amnhp_1002317,"Zallinger, Rudolph F."
amnhp_1002318,"Zarr, Gary"
amnhp_1002319,"Zeigler, Harris Philip, 1931-"
amnhp_1002320,"Zemba, John"
amnhp_1002321,Zhao Tie-Qiao
amnhp_1002322,"Zimmer, John T. (John Todd), 1889-1957"
amnhp_1002323,"Zinsser, Hans, 1878-1940"
amnhp_1002324,"Ziska, Helen"
amnhp_1002325,"Zweifel, Richard George, 1926-"
amnhp_1002326,"Andrews, Wilhelmina Christmas"
amnhp_1002327,"Andrews, George Borup"
amnhp_1002328,"Andrews, Roy Kevin"
amnhp_1002329,"Andrews, Cora Chapman"
amnhp_1002330,"Andrews, Charles Ezra"
amnhp_1002331,"Bernheimer, Mrs. Charles L. "
amnhp_1002332,"Bowdoin, George T."
amnhp_1002333,Hotenfa
amnhp_1002334,"Caldwell, Harry R."
amnhp_1002335,"Koo, Wellington"
amnhp_1002336,Wu Hung-tao
amnhp_1002337,"Kellogg, Claude R."
amnhp_1002338,Da-Ming
amnhp_1002339,"Evans, H.G."
amnhp_1002340,"Coltman, Charles L."
amnhp_1002341,"Coltman, Mrs. Charles L."
amnhp_1002342,Chen
amnhp_1002343,Kang
amnhp_1002344,Tserin Dorchy
amnhp_1002345,Lu
amnhp_1002346,Owen
amnhp_1002347,"MacCallie, Ted"
amnhp_1002348,"MacCallie, Mrs. Ted "
amnhp_1002349,"Larson, Frans August, 1870-"
amnhp_1002350,"Caldwell, Harry R."
amnhp_1002351,"Smith, Everett "
amnhp_1002352,"Olufsen, E. V."
amnhp_1002353,"Jonas, John"
amnhp_1002354,"Dyott, G. M. (George Miller), 1883-1972 "
amnhp_1002355,Panchan
amnhp_1002356,Maharaja Sir Chandra Shamshere Jung
amnhp_1002357,Turner
amnhp_1002358,Kunwar Dillipat Shah of Khairigarh
amnhp_1002359,"O’Connor, Colonel "
amnhp_1002360,"Fremlin, Captain "
amnhp_1002361,"Morris, Ralph "
amnhp_1002362,Van Ingen 
amnhp_1002363,"Butler, Harcourt, 1869-1938"
amnhp_1002364,"Percy-Smith, Col. E."
amnhp_1002365,"Stockley, Major C. H. "
amnhp_1002366,"Smith, H. C. "
amnhp_1002367,His Highness Sir Mahabat Khan Nawab
amnhp_1002368,"Badmajapoff, T."
amnhp_1002369,"Beckwith, Radcliffe Harold, 1900-"
amnhp_1002370,"Chaney, Ralph Works, 1890-1971."
amnhp_1002371,"Colgate, S. Bayard (Samuel Bayard), 1898-"
amnhp_1002372,"Eriksson, Joel"
amnhp_1002373,"Garber, A. Z."
amnhp_1002374,"Horváth, G."
amnhp_1002375,"Johnson, Albert F."
amnhp_1002376,"Johnson, C. Vance"
amnhp_1002377,"Kaisen, Peter C."
amnhp_1002378,"Larsen, F. A. "
amnhp_1002379,"Loucks, H. A."
amnhp_1002380,"Lovell, Norman."
amnhp_1002381,"Pérez, José A. (José Antonio)"
amnhp_1002382,"Roberts, Leo Bond "
amnhp_1002383,"Robinson, H. O. "
amnhp_1002384,"Shackelford, James B. "
amnhp_1002385,"Wyman, Walker Demarquis, 1907-"
amnhp_1002386,"Chuen-pao, Kan. (Buckshot)"
amnhp_1002387,"Hsi-Ku, Liu."
amnhp_1002388,Ardia
amnhp_1002389,Arjol
amnhp_1002390,Arushin
amnhp_1002391,Bahata
amnhp_1002392,Dase Dalop
amnhp_1002393,Lansl
amnhp_1002394,Lobsen
amnhp_1002395,Merin
amnhp_1002396,Nada
amnhp_1002397,Odol
amnhp_1002398,Sanlo
amnhp_1002399,Serlin
amnhp_1002400,Tserin
amnhp_1002401,"Sho-lun, Chih"
amnhp_1002402,Whey
amnhp_1002403,"Wong, James V.T."
amnhp_1002404,Yang
amnhp_1002405,"You-Ming, Chow"
amnhp_1002406,"Yu-lu, Chang"
amnhp_1002407,"Fu-Min, Kang"
amnhp_1002408,"Granger, Anna G."
amnhp_1002409,"Wang (""Wong"") Hao-t'ing"
amnhp_1002410,Tcherim
amnhp_1002411,Ah-sen
amnhp_1002412,Kang
amnhp_1002413,Jong
amnhp_1002414,"Wentz, Daniel B. (Daniel Bertsch), 1872-1926"
amnhp_1002415,"Stewart, Audley"
amnhp_1002416,"Derscheid, Jean-Marie"
amnhp_1002417,Bill 
amnhp_1002418,Mguru
amnhp_1002419,Billy Billy 
amnhp_1002420,Molimo
amnhp_1002421,"Phillips, Donald"
amnhp_1002422,"Cutting, Suydam C."
amnhp_1002423,"Rowley, Maj. G.S."
amnhp_1002424,"Vernay, Marian Kelley"
amnhp_1002425,"Boulton, Rudyerd"
amnhp_1002426,"Shortridge, Captain Guy S."
amnhp_1002427,"Ford, James B."
amnhp_1002428,"Colgate, Sidney M."
amnhp_1002429,"Colgate, Mrs. Sidney M."
amnhp_1002430,"Joline, Mrs. Adrian Hoffman"
amnhp_1002431,"Rockwell, R. H. "
amnhp_1002432,"Whitfield, William Fenton"
amnhp_1002433,"Whitfield, Margaret Parr"
amnhp_1002434,"Whitfield, Mary (Henry)"
amnhp_1002435,"Whitfield, James Edward"
amnhp_1002436,"Meek, Fielding"
amnhp_1002437,"Breder, Charles M., Senior"
amnhp_1002438,"Demarest, Ruth B. "
amnhp_1002439,"Snyder, Ethel Lear "
amnhp_1002440,"Marsh, Richard Oglesby"
amnhp_1002441,"O'Donnell, C. Oliver"
amnhp_1002442,"McConnell, Robert E."
amnhp_1002443,"Wilbur, Brayton"
amnhp_1002444,"Beck, Ida May Menzies, 1883-1970"
amnhp_1002445,"Osborn, A. Perry, Jr."
amnhp_1002446,"Stoll, Charles H."
amnhp_1002447,"Grant, Chapman, 1887-"
amnhp_1002448,"Schaefer, Scott Allen, 1958-"
amnhp_1002449,"Sparks, John S."
amnhp_1002450,"Ball, John Jr."
amnhp_1002451,"Emmart, Carter"
amnhp_1002452,"Low, Mordecai-Mark Mac"
amnhp_1002453,"Liu, Charles, 1968 April 5-"
amnhp_1002454,"Ebel, Denton"
amnhp_1002455,"Abbott, Brian"
amnhp_1002456,"Oppenheimer, Rebecca"
amnhp_1002457,"Coles, Charles, 1917-"
amnhp_1002458,"Rose, Frederick Phineas"
amnhp_1002459,"Rose, Sandra Priest"
amnhp_1002460,"Gottesman, Ruth"
amnhp_1002461,"Cullman, Dorothy"
amnhp_1002462,"Cullman, Lewis B., 1919-"
amnhp_1002463,"Heilbrunn, Harriet"
amnhp_1002464,"Heilbrunn, Robert"
amnhp_1002465,"Fisher, Otto O."
amnhp_1002466,"Defendale, F. Hugh"
amnhp_1002467,"Jochelson-Brodskaya, Dina"
amnhp_1002468,"Quayle, Ernest H."
amnhp_1002469,"Drowne, Frederick P."
amnhp_1002470,"Eyerdam, Walter J., 1892-1974"
amnhp_1002471,"Richards, Guy, 1905-1979"
amnhp_1002472,"Curtis, Charles Cutler"
amnhp_1002473,"Henry, G. Reid"
amnhp_1002474,"Bryan, E. H. (Edwin Horace), 1898-1985"
amnhp_1002475,"Macmillan, Lindsay"
amnhp_1002476,"Macmillan, Joy"
amnhp_1002477,"Correia, Virginia G., 1900-1987"
amnhp_1002478,"Whitmore, C.E.  (Teddy Whitmore)"
amnhp_1002479,"Carson, Levi"
amnhp_1002480,"Cushman, E.C. "
amnhp_1002481,"Tompkins, Clayton M. "
amnhp_1002482,"Wetherill, Clayton "
amnhp_1002483,"Bowles, George "
amnhp_1002484,"Hairgrove, George "
amnhp_1002485,"Heaton, Hal"
amnhp_1002486,"Mason, Charles (C.C.) "
amnhp_1002487,"Etheridge, James  "
amnhp_1002488,"Buck, Orian H.  (Buk)"
amnhp_1002489,"Wetherill, Marietta "
amnhp_1002490,"Henderson, William  "
amnhp_1002491,"Worthley, L. H. (Leon Howard)"
amnhp_1002492,"James, John"
amnhp_1002493,"James, Harold"
amnhp_1002494,"Henry, G. Reid"
amnhp_1002495,"Rowley, Guy"
amnhp_1002496,"Morris, Randolph C."
amnhp_1002497,"Hopwood, Stephen F."
amnhp_1002498,"McCann, Charles S."
amnhp_1002499,"Stubbs, Willie H."
amnhp_1002500,"Joseph, Gabriel"
amnhp_1002501,Fernandez
amnhp_1002502,"Det, Tha"
amnhp_1002503,"Shantz, Homer LeRoy"
amnhp_1002504,"Goodwin, George Gilbert "
amnhp_1002505,Alimasi
amnhp_1002506,Nekuma
amnhp_1002507,Joseph
amnhp_1002508,Papai
amnhp_1002509,"Nenzima, Queen"
amnhp_1002510,Emandinia
amnhp_1002511,Maruka
amnhp_1002512,Niapu
amnhp_1002513,Saza
amnhp_1002514,Akenge
amnhp_1002515,Bafuka
amnhp_1002516,Danga
amnhp_1002517,Kalonga
amnhp_1002518,Manziga
amnhp_1002519,Senze
amnhp_1002520,Massikini
amnhp_1002521,Matari
amnhp_1002522,Okondo
amnhp_1002523,Kalifa
amnhp_1002524,Banda
amnhp_1002525,Kiparanga
amnhp_1002526,Dongo
amnhp_1002527,Zebuandra
amnhp_1002528,"Bridgman, Herbert L. (Herbert Lawrence), 1844-1924"
amnhp_1002529,"Mali, Pierre (1857-1923)"
amnhp_1002530,"Whiteley, James Gustavus, 1866-"
amnhp_1002531,"De Meulemeester, Adolphe (1870-1944)"
amnhp_1002532,"Erikkson, Carl"
amnhp_1002533,"Fuchs, Felix Alexandre (1858-1928)"
amnhp_1002534,"Antoine, E. "
amnhp_1002535,"Boyton, Edouard"
amnhp_1002536,DeBecker
amnhp_1002537,Gilson
amnhp_1002538,"Guyon, Ario"
amnhp_1002539,Vergruyssen (Vercruys or Vercruyssen)
amnhp_1002540,"Renkin, Jules (1962-1932)"
amnhp_1002541,"Van Damme, Maurice"
amnhp_1002542,"Van Campenhout, Emile"
amnhp_1002543,"Siffer, Maurice"
amnhp_1002544,"Smets, Charles"
amnhp_1002545,the Sirdar
amnhp_1002546,"Cleaves, Howard H."
amnhp_1002547,"Dodge, R. E. "
amnhp_1002548,"Allan, Robert (Bob) "
amnhp_1002549,"Billings, Wirt Jenks"
amnhp_1002550,"Ethridge, James"
amnhp_1002551,"French, Harry "
amnhp_1002552,"Lang, Charles B."
amnhp_1002553,"Wetherill, Al "
amnhp_1002554,"Wetherill, John "
amnhp_1002555,"Nordenskiöld, Gustaf von "
amnhp_1002556,"Koontz, John R."
amnhp_1002557,"Prudden, T. Mitchell "
amnhp_1002558,"Wetherill, John "
